crash_event,fact_id,victim_key,crash_id,date_key,time_key,location_key,remoteness_key,road_key,vehicle_key,fatalities,fatality_rate_per_100k_dwellings,risk_factor_score
20227035,3340,406,3340,244,914,345,2,3,1,1,2.8731,1.5
20223009,3341,139,3341,245,15,103,1,28,1,1,4.0376,3.6
20223165,3342,144,3342,245,1,117,1,27,1,1,0.6711,2.925
20223019,3343,239,3343,245,151,73,2,13,1,1,5.5423,3.6
20222201,3344,59,3344,245,169,233,3,8,1,1,1.4788,1.5
20222050,3345,286,3345,245,1248,236,2,11,1,1,3.9415,2.0
20225107,3346,386,3346,245,419,26,3,34,1,1,2.7766,1.0
20223081,3347,376,3347,245,1119,411,4,10,1,2,92.2084,3.2
20223210,3348,160,3348,245,1159,86,1,3,1,1,2.7923,1.0
20223116,3349,33,3349,245,1227,125,5,4,1,1,9.0794,3.2
20221041,3350,486,3350,245,1126,115,1,29,7,1,9.7694,2.1
20222088,3351,246,3351,245,101,205,1,6,1,1,5.6054,3.9
20224010,3352,84,3352,245,483,12,1,6,1,1,13.4898,3.9
20221216,3353,258,3353,245,916,18,3,44,1,1,1.1176,2.7
20223267,3354,20,3354,245,13,223,3,4,2,1,0.1925,4.8
20223030,3355,8,3355,246,50,126,5,4,1,1,15.361,4.8
20221007,3356,420,3356,246,409,412,3,30,1,1,2.8204,4.8
20225135,3357,86,3357,246,232,311,4,5,1,1,12.0904,3.0
20223176,3358,674,3358,246,95,66,1,4,1,2,1.062,3.2
20221246,3359,48,3359,246,21,314,2,4,1,1,4.065,3.2
20223022,3360,187,3360,246,1159,117,3,14,1,1,0.6711,1.8
20223230,3361,595,3361,246,1227,61,5,4,1,1,6.6124,3.2
20221021,3362,444,3362,246,206,128,1,31,1,1,3.8742,1.95
20222087,3363,51,3363,246,1200,111,1,6,1,1,8.0257,2.6
20223184,3364,572,3364,246,101,38,1,46,1,1,1.9004,1.8
20224030,3365,451,3365,246,379,133,3,21,1,1,2.5313,4.32
20222179,3366,256,3366,246,483,111,2,1,1,1,8.0257,5.04
20222118,3367,66,3367,246,917,257,1,3,1,1,7.3115,1.8
20224005,3368,284,3368,246,85,413,5,2,1,1,33.0251,2.7
20221048,3369,107,3369,246,528,116,3,8,1,1,0.1925,2.7
20223140,3370,188,3370,246,13,71,3,8,1,1,0.1925,2.7
20223092,3371,522,3371,247,50,389,5,10,1,1,43.802,5.76
20225014,3372,509,3372,247,864,8,1,5,1,1,8.4218,3.6
20221014,3373,66,3373,247,1223,48,2,6,1,1,10.846,2.6
20228004,3374,196,3374,247,278,17,3,11,1,1,0.5343,2.0
20222069,3375,617,3375,247,1245,298,2,11,1,1,10.4668,2.0
20221057,3376,202,3376,247,1157,118,2,1,1,1,2.6261,2.8
20222116,3377,239,3377,247,1106,197,3,32,4,1,0.8277,2.1
20223047,3378,144,3378,247,1227,117,3,8,1,1,0.6711,1.5
20222056,3379,271,3379,247,1218,264,1,11,1,1,4.2456,2.0
20222203,3380,267,3380,247,1206,238,2,29,1,1,15.108,2.1
20225144,3381,76,3381,247,554,23,2,15,1,1,47.3485,3.0
20223257,3382,376,3382,247,311,140,1,13,2,1,5.4148,3.6
20223128,3383,454,3383,248,15,103,2,6,1,1,4.0376,4.68
20222160,3384,157,3384,248,334,161,3,9,1,1,1.277,4.32
20222053,3385,31,3385,248,1113,242,3,14,1,1,1.1908,2.16
20221183,3386,160,3386,248,1185,217,1,31,1,1,1.7007,2.34
20222110,3387,77,3387,248,80,295,1,4,1,1,10.5141,3.84
20221224,3388,18,3388,248,1159,102,1,6,1,1,6.7847,3.12
20225112,3389,375,3389,248,475,23,2,15,1,1,47.3485,2.4
20221259,3390,286,3390,248,1115,67,1,21,1,1,4.7872,2.88
20221228,3391,238,3391,248,1199,14,2,1,1,1,2.6261,3.36
20225117,3392,160,3392,248,611,23,5,15,1,1,16.2813,2.4
20221198,3393,328,3393,248,893,102,1,6,1,1,6.7847,4.68
20223195,3394,15,3394,248,311,164,2,44,1,1,1.1989,3.24
20221034,3395,496,3395,248,348,49,2,4,2,1,22.8676,5.76
20221115,3396,16,3396,249,666,53,3,26,1,1,0.7464,3.78
20225062,3397,209,3397,249,920,8,1,34,1,1,8.4218,1.8
20223211,3398,358,3398,249,1190,228,1,4,2,2,2.7007,3.84
20221075,3399,281,3399,249,1223,156,1,11,1,1,3.8251,2.4
20223089,3400,182,3400,249,95,164,2,4,1,1,1.1989,3.84
20222162,3401,182,3401,249,80,226,3,42,1,1,1.7183,2.4
20222065,3402,59,3402,249,5,122,1,4,1,1,13.7533,3.84
20221159,3403,75,3403,249,1188,170,1,31,1,1,4.2332,2.34
20222046,3404,456,3404,249,1105,320,1,4,1,1,12.663,3.84
20225039,3405,471,3405,249,1192,8,1,18,1,1,8.4218,1.8
20221068,3406,675,3406,249,1170,183,2,4,2,1,21.692,3.84
20222174,3407,121,3407,249,83,277,1,1,1,1,15.9923,3.36
20223041,3408,549,3408,249,101,130,1,31,1,1,9.0744,3.51
20226022,3409,506,3409,249,9,96,2,10,1,1,10.7805,5.76
20221020,3410,308,3410,249,213,87,1,11,1,1,1.9812,3.6
20225044,3411,376,3411,249,921,23,5,15,1,1,16.2813,3.6
20223133,3412,57,3412,250,50,126,5,11,2,1,15.361,3.0
20222062,3413,294,3413,250,1,141,3,29,1,1,0.8152,3.15
20221254,3414,347,3414,250,1104,115,1,4,4,2,19.5389,3.2
20222007,3415,67,3415,250,3,160,1,6,4,1,3.462,2.6
20223233,3416,270,3416,250,1179,85,4,6,1,1,9.8049,2.6
20221241,3417,249,3417,250,922,97,1,1,2,1,3.7666,2.8
20227006,3418,30,3418,250,1139,354,5,43,1,1,44.5831,2.8
20222212,3419,396,3419,250,1130,271,1,11,1,1,16.2232,2.0
20221229,3420,22,3420,250,1140,77,3,44,1,1,0.1925,1.8
20226033,3421,244,3421,250,923,3,1,27,4,1,15.5183,1.95
20222041,3422,164,3422,250,727,338,3,8,1,1,2.5422,2.25
20221186,3423,452,3423,250,406,74,3,23,1,1,1.478,1.8
20227034,3424,51,3424,250,311,221,4,52,2,1,81.1688,4.8
20225160,3425,35,3425,251,650,23,5,15,1,1,16.2813,2.0
20224048,3426,268,3426,251,410,135,3,3,4,1,6.1463,1.0
20221214,3427,403,3427,251,1223,216,3,14,1,1,2.1789,1.8
20223142,3428,57,3428,251,1159,85,2,31,4,1,9.8049,1.95
20222100,3429,284,3429,251,1132,205,1,4,1,1,5.6054,3.2
20225034,3430,59,3430,251,24,26,3,18,1,1,2.7766,1.5
20223021,3431,156,3431,252,88,71,3,27,1,1,0.1925,2.925
20221158,3432,453,3432,252,924,13,3,13,1,1,2.8378,3.6
20222117,3433,453,3433,252,134,242,3,31,1,1,1.1908,2.925
20221154,3434,87,3434,252,230,51,3,10,4,1,1.1248,3.2
20227019,3435,407,3435,252,925,387,5,6,1,1,23.9521,2.6
20221024,3436,161,3436,252,1141,48,1,11,1,2,21.692,2.0
20222186,3437,294,3437,252,592,304,3,27,1,1,1.3945,1.95
20224017,3438,98,3438,252,84,324,2,23,1,1,11.6428,1.8
20222219,3439,452,3439,252,67,171,3,32,1,1,2.1305,3.15
20228001,3440,676,3440,252,102,17,3,29,1,1,0.5343,3.15
20222125,3441,103,3441,252,251,313,1,6,1,1,23.1321,3.9
20226024,3442,11,3442,252,769,10,1,10,1,1,13.2802,4.8
20221179,3443,217,3443,252,283,410,3,34,1,1,2.5252,1.5
20213216,3444,8,3444,253,50,9,1,11,1,1,5.7316,3.0
20215023,3445,181,3445,253,926,414,2,63,1,1,35.6506,3.0
20212172,3446,677,3446,253,391,176,3,32,1,1,1.6566,3.15
20215133,3447,235,3447,253,106,415,1,1,1,1,53.1067,2.8
20213127,3448,356,3448,253,106,50,1,55,1,1,1.3504,0.9
20212142,3449,108,3449,253,927,141,3,4,1,1,0.8152,3.2
20212161,3450,603,3450,253,52,132,3,4,2,1,1.6776,3.2
20211232,3451,383,3451,253,1228,144,3,3,1,1,0.8057,1.0
20212205,3452,148,3452,253,155,197,3,31,1,1,0.8277,1.95
20211018,3453,316,3453,253,669,68,1,1,1,1,21.3311,2.8
20212026,3454,173,3454,253,928,205,1,6,4,1,5.6054,2.6
20217020,3455,22,3455,253,367,407,4,25,1,1,50.813,2.6
20216011,3456,108,3456,253,424,204,2,4,1,1,14.4739,3.2
20212157,3457,678,3457,253,1192,70,3,37,1,1,0.9674,1.4
20213119,3458,551,3458,253,1200,42,5,8,1,1,31.6156,1.5
20212051,3459,456,3459,253,681,201,3,26,1,1,1.9976,3.78
20211130,3460,410,3460,253,309,216,3,14,1,1,2.1789,3.24
20213226,3461,332,3461,253,129,92,1,53,1,1,0.3693,2.43
20217003,3462,47,3462,253,129,354,4,50,1,2,89.1663,4.68
20217025,3463,78,3463,253,69,399,5,38,1,1,44.9438,2.34
20213164,3464,73,3464,254,151,34,1,6,2,1,0.7938,4.68
20211254,3465,10,3465,254,1104,189,1,4,1,1,5.4177,3.2
20212108,3466,97,3466,254,1217,279,2,4,1,2,20.7512,3.2
20213187,3467,160,3467,254,80,66,3,6,2,1,0.531,2.6
20218006,3468,447,3468,254,1179,17,1,18,1,1,0.5343,1.5
20212145,3469,16,3469,254,1115,242,3,10,1,1,1.1908,3.2
20214071,3470,679,3470,254,199,350,2,13,1,1,21.4179,2.4
20211225,3471,7,3471,254,1177,19,3,29,1,1,1.2308,2.1
20211166,3472,238,3472,254,797,191,2,3,1,1,12.2895,1.5
20211178,3473,514,3473,254,85,410,3,3,1,1,2.5252,1.5
20214004,3474,276,3474,254,929,151,3,31,1,1,6.229,2.925
20211200,3475,147,3475,255,34,128,3,31,1,1,3.8742,3.51
20215156,3476,148,3476,255,930,416,3,37,1,1,1.8212,1.68
20211155,3477,157,3477,255,95,20,2,4,1,1,2.6261,3.84
20211170,3478,266,3478,255,1217,72,2,27,1,1,14.1343,2.34
20215047,3479,160,3479,255,931,417,2,10,1,1,37.3692,3.84
20212198,3480,266,3480,255,552,149,1,26,1,1,1.6241,2.52
20212013,3481,66,3481,255,1151,222,1,6,1,1,6.6899,3.12
20214049,3482,15,3482,255,1227,39,5,10,2,1,34.3643,3.84
20213006,3483,387,3483,255,1170,55,2,3,1,1,1.377,1.2
20211017,3484,162,3484,255,290,336,5,1,1,1,76.2195,5.04
20214075,3485,23,3485,255,932,321,2,1,1,1,9.6993,5.04
20213162,3486,170,3486,255,311,184,3,8,1,1,0.1925,2.7
20217007,3487,386,3487,256,179,345,2,3,1,1,2.8731,1.8
20211124,3488,375,3488,256,151,98,2,31,1,1,8.1626,3.51
20215063,3489,276,3489,256,106,418,3,21,1,1,5.6728,2.88
20211075,3490,332,3490,256,1245,46,2,31,1,1,3.6069,2.34
20211174,3491,266,3491,256,67,54,1,11,2,1,4.3815,3.6
20211229,3492,486,3492,256,11,116,3,3,1,1,0.1925,1.8
20212213,3493,407,3493,256,473,200,1,1,1,2,25.8065,5.04
20213008,3494,32,3494,257,50,290,4,10,1,1,47.1032,4.8
20213150,3495,192,3495,257,95,61,2,21,1,1,6.6124,2.4
20211133,3496,500,3496,257,1217,63,3,14,4,1,1.2838,1.8
20211042,3497,31,3497,257,1149,98,1,4,1,1,8.1626,3.2
20212133,3498,305,3498,257,933,173,3,3,1,1,1.0684,1.0
20212194,3499,101,3499,257,110,244,3,26,1,1,1.5098,2.1
20212196,3500,376,3500,257,74,5,1,6,1,1,11.9775,2.6
20213195,3501,3,3501,257,1170,69,1,12,1,1,2.1701,1.8
20212129,3502,374,3502,257,46,242,3,29,1,1,1.1908,2.1
20215152,3503,426,3503,257,934,419,1,2,1,1,12.207,1.5
20215013,3504,680,3504,257,831,420,5,43,1,1,298.5075,2.8
20215078,3505,99,3505,257,275,311,5,8,1,1,12.5913,1.5
20216018,3506,254,3506,257,27,322,1,29,1,1,21.0571,3.15
20211250,3507,629,3507,257,244,63,3,32,1,1,1.2838,3.15
20216010,3508,283,3508,257,13,163,2,31,1,1,11.4064,2.925
20211039,3509,34,3509,257,14,392,1,1,1,1,50.6586,4.2
20211131,3510,486,3510,258,15,156,2,1,1,1,3.8251,4.2
20214022,3511,98,3511,258,609,29,1,6,1,1,9.0547,3.9
20211246,3512,34,3512,258,1112,87,1,21,2,1,1.9812,2.4
20214015,3513,525,3513,258,410,15,2,10,1,1,16.3559,3.2
20211031,3514,287,3514,258,736,67,1,20,1,1,4.7872,1.95
20212030,3515,275,3515,258,771,5,1,1,1,1,11.9775,2.8
20212067,3516,1,3516,258,591,262,1,6,1,2,27.7354,2.6
20211181,3517,70,3517,258,1159,139,1,26,1,1,5.286,2.1
20211081,3518,496,3518,258,1159,116,3,3,1,1,0.1925,1.0
20215057,3519,32,3519,258,935,421,3,3,4,1,0.9787,1.0
20214074,3520,199,3520,258,1227,422,2,43,1,1,59.9161,2.8
20215150,3521,678,3521,258,1220,423,3,4,4,1,8.679,3.2
20215137,3522,69,3522,258,1187,424,3,5,1,1,1.697,2.0
20215075,3523,30,3523,258,936,26,3,34,1,1,2.7766,1.0
20213228,3524,255,3524,259,88,126,2,3,1,1,15.361,1.5
20211027,3525,49,3525,259,937,40,3,36,1,1,3.3463,2.25
20211087,3526,50,3526,259,410,99,2,6,1,1,15.2765,2.6
20211086,3527,681,3527,259,314,64,3,14,4,1,1.2021,1.8
20211242,3528,304,3528,259,278,251,2,6,4,1,15.9541,2.6
20218002,3529,27,3529,259,1251,17,1,5,1,1,0.5343,2.0
20215054,3530,420,3530,259,230,425,3,30,1,1,1.281,3.2
20215144,3531,40,3531,259,81,417,2,63,1,1,37.3692,2.0
20211147,3532,27,3532,259,552,159,1,29,1,1,5.0554,2.1
20211194,3533,69,3533,259,1132,241,3,32,1,1,0.1925,2.1
20212132,3534,682,3534,259,1256,141,3,22,1,1,0.8152,1.5
20213247,3535,32,3535,259,1170,184,3,3,1,1,0.1925,1.0
20211146,3536,98,3536,259,1218,105,3,37,4,1,3.2077,1.4
20212029,3537,683,3537,259,739,242,3,14,1,1,1.1908,2.7
20213206,3538,335,3538,259,102,329,1,4,1,1,9.0744,4.8
20216016,3539,607,3539,259,800,352,2,6,1,1,9.5841,3.9
20212206,3540,400,3540,259,528,124,1,11,1,1,4.078,3.0
20211164,3541,496,3541,259,176,339,2,6,2,1,34.1763,3.9
20211009,3542,273,3542,260,884,145,1,3,1,1,3.9324,1.5
20212162,3543,684,3543,260,1176,27,1,10,2,1,5.1046,3.2
20213242,3544,201,3544,260,1190,86,1,4,1,1,2.7923,3.2
20215062,3545,75,3545,260,139,426,3,26,1,1,2.6839,2.1
20212075,3546,161,3546,260,669,83,2,1,1,1,3.8346,2.8
20213086,3547,322,3547,260,1159,329,1,4,1,1,9.0744,3.2
20211235,3548,16,3548,260,1188,51,3,3,1,1,1.1248,1.0
20211025,3549,107,3549,260,510,98,1,4,4,1,8.1626,3.2
20213175,3550,331,3550,260,1170,125,2,4,4,1,9.0794,3.2
20212078,3551,375,3551,260,9,222,1,1,1,1,6.6899,5.04
20211058,3552,439,3552,260,226,240,2,11,1,1,9.3528,3.6
20212153,3553,50,3553,260,251,70,3,27,1,1,0.9674,3.51
20211167,3554,209,3554,261,731,159,1,21,1,1,5.0554,4.32
20212167,3555,17,3555,261,433,261,1,11,1,1,6.4629,3.6
20211215,3556,199,3556,261,1238,403,1,1,1,1,36.245,2.8
20213154,3557,430,3557,261,1119,184,3,3,4,1,0.1925,1.0
20211205,3558,48,3558,261,36,13,1,29,4,1,2.8378,2.1
20215151,3559,166,3559,261,636,427,3,13,1,1,2.1224,2.4
20215066,3560,642,3560,261,1164,414,2,10,1,1,35.6506,3.2
20212113,3561,191,3561,261,520,197,3,35,4,1,0.8277,1.3
20214077,3562,72,3562,261,329,402,5,50,1,1,29.8507,2.6
20211013,3563,316,3563,261,1105,13,3,13,4,1,2.8378,2.4
20211103,3564,152,3564,261,1227,67,1,3,1,1,4.7872,1.0
20211085,3565,31,3565,261,1130,428,3,9,4,1,0.1925,2.4
20213026,3566,554,3566,261,1170,140,1,6,1,1,5.4148,2.6
20217018,3567,314,3567,261,441,345,2,32,6,1,2.8731,2.1
20213052,3568,256,3568,261,101,71,3,27,1,1,0.1925,2.925
20213031,3569,514,3569,261,101,34,1,2,1,1,0.7938,2.25
20213153,3570,197,3570,261,102,34,3,13,1,1,0.7938,3.6
20214027,3571,109,3571,262,938,78,3,8,1,1,1.7508,2.7
20215076,3572,254,3572,262,1,429,3,29,1,2,17.8031,3.78
20216032,3573,91,3573,262,1223,376,2,6,1,1,33.5796,3.12
20214020,3574,193,3574,262,1205,198,3,23,2,1,1.3246,1.44
20211097,3575,51,3575,262,939,79,1,29,1,1,2.8012,2.52
20212061,3576,76,3576,262,1124,205,1,4,1,1,5.6054,3.84
20213071,3577,685,3577,262,101,172,2,11,1,1,18.2017,3.6
20212176,3578,49,3578,262,454,176,3,4,1,1,1.6566,5.76
20212136,3579,148,3579,262,340,210,1,29,1,2,5.6046,3.78
20214084,3580,297,3580,263,940,294,2,21,1,1,26.7023,4.32
20215105,3581,67,3581,263,212,430,3,8,1,1,2.2655,2.7
20214056,3582,385,3582,263,941,198,3,31,1,1,1.3246,2.34
20211024,3583,284,3583,263,147,144,3,16,1,1,0.8057,1.44
20212201,3584,134,3584,263,101,44,1,4,1,2,3.7613,5.76
20213166,3585,76,3585,263,9,71,3,14,1,1,0.1925,3.24
20215106,3586,162,3586,263,942,425,3,2,1,1,1.281,2.7
20212057,3587,2,3587,264,252,176,3,4,2,1,1.6566,3.2
20211201,3588,104,3588,264,373,180,5,10,1,1,3.098,3.2
20212160,3589,509,3589,264,1157,47,3,29,4,1,1.2049,2.1
20211140,3590,95,3590,264,928,56,5,10,2,1,91.659,3.2
20211041,3591,456,3591,264,217,72,2,4,1,1,14.1343,3.2
20212034,3592,23,3592,264,1115,148,2,4,4,1,5.8326,3.2
20212010,3593,188,3593,264,655,173,3,26,1,1,1.0684,2.1
20214036,3594,88,3594,264,1198,15,2,43,1,1,16.3559,2.8
20213163,3595,136,3595,264,102,76,5,4,1,1,7.0522,4.8
20211101,3596,39,3596,264,226,1,1,1,4,1,3.5406,4.2
20211251,3597,161,3597,264,48,248,3,3,1,1,0.1925,1.5
20213143,3598,151,3598,264,311,125,5,31,1,3,27.2381,2.925
20212209,3599,34,3599,265,943,333,3,27,1,1,1.8857,2.925
20212135,3600,154,3600,265,1146,93,3,35,1,1,1.6981,1.3
20211168,3601,394,3601,265,382,19,3,29,1,1,1.2308,2.1
20214050,3602,400,3602,265,357,362,2,2,2,1,92.8505,1.5
20212011,3603,80,3603,265,120,111,1,11,4,1,8.0257,2.0
20212185,3604,197,3604,265,756,148,1,13,2,1,5.8326,2.4
20213088,3605,415,3605,265,1227,38,1,6,1,1,1.9004,2.6
20211245,3606,181,3606,265,1130,67,1,4,1,1,4.7872,3.2
20214039,3607,345,3607,265,1191,29,1,11,1,2,18.1094,2.0
20213137,3608,197,3608,265,1200,117,3,8,1,2,1.3422,1.5
20212137,3609,88,3609,265,101,313,1,4,1,1,23.1321,4.8
20215141,3610,102,3610,265,371,431,2,63,1,1,452.4887,3.0
20213214,3611,69,3611,265,9,38,1,6,1,1,1.9004,3.9
20211127,3612,203,3612,265,309,22,2,1,1,1,8.1553,4.2
20213134,3613,284,3613,265,102,69,1,3,1,1,2.1701,1.5
20211183,3614,418,3614,265,348,432,2,4,2,1,2.6261,4.8
20213027,3615,364,3615,266,88,104,3,27,1,1,0.531,2.925
20212155,3616,131,3616,266,105,295,1,1,1,1,10.5141,4.2
20213067,3617,101,3617,266,151,130,1,6,1,1,9.0744,3.9
20211213,3618,136,3618,266,2,49,2,6,2,1,22.8676,2.6
20212016,3619,42,3619,266,1222,193,3,2,1,1,1.4627,1.5
20215018,3620,20,3620,266,708,433,2,63,1,1,236.9668,2.0
20215149,3621,161,3621,266,80,434,2,13,1,1,7.5483,2.4
20213190,3622,686,3622,266,1159,69,2,4,1,1,2.1701,3.2
20215017,3623,287,3623,266,8,424,3,34,1,1,1.697,1.0
20212024,3624,233,3624,266,8,365,3,32,1,1,1.3914,2.1
20215024,3625,50,3625,266,275,435,2,8,1,1,5.55,1.5
20216027,3626,67,3626,266,778,3,1,10,1,1,15.5183,4.8
20215095,3627,129,3627,266,944,8,1,11,1,2,16.8435,3.0
20213149,3628,687,3628,267,88,92,3,31,1,1,0.3693,2.925
20212143,3629,142,3629,267,432,179,3,21,1,1,1.3078,3.6
20214058,3630,63,3630,267,501,250,1,6,1,1,9.8386,2.6
20211185,3631,347,3631,267,1224,64,3,75,6,1,1.2021,0.7
20211159,3632,121,3632,267,1197,240,1,3,1,1,9.3528,1.0
20213140,3633,11,3633,267,1132,38,1,27,1,1,1.9004,1.95
20212156,3634,688,3634,267,945,279,2,13,4,2,20.7512,2.4
20215001,3635,689,3635,267,206,429,1,63,1,1,8.9015,2.0
20215114,3636,273,3636,267,160,436,3,8,1,1,3.109,1.5
20212097,3637,223,3637,267,189,93,3,3,1,1,1.6981,1.0
20212028,3638,180,3638,267,946,257,1,4,1,1,7.3115,3.2
20215067,3639,199,3639,267,1237,424,3,3,6,1,1.697,1.0
20212087,3640,655,3640,267,947,332,1,1,1,1,4.8473,2.8
20213227,3641,313,3641,267,129,66,3,14,1,2,1.062,3.24
20213174,3642,379,3642,267,311,437,4,28,1,1,265.9574,4.32
20213136,3643,67,3643,267,13,92,3,10,1,1,0.3693,5.76
20211202,3644,15,3644,267,220,116,3,14,1,1,0.1925,3.24
20213197,3645,549,3645,268,88,114,2,6,1,1,3.3481,4.68
20211189,3646,670,3646,268,15,37,2,11,1,1,35.0754,3.6
20213106,3647,75,3647,268,1190,438,4,6,1,1,467.2897,2.6
20211100,3648,233,3648,268,79,65,2,1,1,1,13.637,2.8
20211093,3649,83,3649,268,1174,167,1,11,1,1,1.9812,2.0
20213032,3650,112,3650,268,1179,86,1,13,2,2,5.5846,2.4
20214003,3651,579,3651,268,948,194,3,26,1,1,1.8233,3.15
20211021,3652,96,3652,268,380,128,1,37,1,1,3.8742,2.1
20211161,3653,194,3653,269,491,217,1,20,1,1,1.7007,3.51
20211256,3654,32,3654,269,924,41,2,6,1,1,16.675,4.68
20215065,3655,457,3655,269,949,427,3,26,1,1,2.1224,2.52
20213070,3656,254,3656,269,1190,223,3,78,1,1,0.1925,0.96
20213132,3657,276,3657,269,1119,129,1,36,1,1,5.4148,1.8
20212056,3658,69,3658,269,1104,293,2,11,4,1,32.0,2.4
20217014,3659,266,3659,269,95,399,4,31,2,1,44.9438,2.34
20213046,3660,214,3660,269,95,117,1,11,1,1,0.6711,2.4
20214037,3661,316,3661,269,600,135,3,27,1,1,6.1463,2.34
20211135,3662,373,3662,269,1233,1,1,1,1,1,3.5406,3.36
20211234,3663,255,3663,269,1246,30,1,21,1,1,2.4959,2.88
20213170,3664,115,3664,269,1159,32,1,12,1,1,1.9118,2.16
20214061,3665,455,3665,269,1132,175,1,28,1,1,5.9666,2.88
20213212,3666,158,3666,269,1170,69,1,8,1,1,2.1701,1.8
20213235,3667,617,3667,269,1170,152,3,3,1,1,0.1925,1.2
20214023,3668,258,3668,269,934,39,4,10,2,1,34.3643,3.84
20213111,3669,148,3669,269,1200,34,3,20,1,1,0.7938,2.34
20211151,3670,107,3670,269,1200,22,1,46,1,1,8.1553,1.2
20212060,3671,306,3671,269,732,173,3,14,1,1,1.0684,2.16
20211089,3672,284,3672,269,101,97,3,29,1,1,3.7666,3.78
20215041,3673,580,3673,269,758,439,2,10,1,1,5.5454,5.76
20213123,3674,352,3674,269,129,50,1,8,1,1,1.3504,2.7
20211145,3675,323,3675,269,49,24,3,26,1,1,0.7494,3.78
20216009,3676,24,3676,270,15,440,2,53,1,1,36.3372,2.43
20211078,3677,74,3677,270,135,14,1,10,4,1,1.5554,5.76
20211207,3678,690,3678,270,135,14,1,10,2,1,1.5554,5.76
20211059,3679,328,3679,270,543,360,2,1,1,2,141.1433,5.04
20212154,3680,15,3680,270,584,141,3,26,1,1,0.8152,3.78
20215020,3681,265,3681,270,950,441,1,43,1,1,41.4938,5.04
20212019,3682,162,3682,270,951,80,1,8,2,1,4.8473,1.8
20213144,3683,509,3683,270,1190,92,3,14,1,1,0.3693,2.16
20213199,3684,16,3684,270,1119,71,3,3,1,1,0.1925,1.2
20212186,3685,161,3685,270,278,124,2,11,1,1,4.078,2.4
20213082,3686,240,3686,270,80,66,3,14,1,1,0.531,2.16
20211006,3687,197,3687,270,1115,395,2,40,1,1,61.0501,1.62
20213003,3688,14,3688,270,1170,164,2,4,1,2,2.3977,3.84
20213141,3689,255,3689,270,1200,89,2,4,1,1,6.1862,3.84
20214030,3690,41,3690,270,868,90,3,27,1,1,1.7632,2.34
20214054,3691,285,3691,270,101,29,1,1,1,1,9.0547,5.04
20215125,3692,627,3692,270,952,426,3,26,1,1,2.6839,3.78
20213230,3693,556,3693,271,15,34,1,2,1,1,0.7938,2.25
20212179,3694,641,3694,271,609,169,1,8,1,1,1.9862,2.25
20215157,3695,559,3695,271,1204,442,5,63,1,1,393.7008,2.0
20211077,3696,41,3696,271,612,314,2,4,1,1,4.065,3.2
20212084,3697,91,3697,271,95,236,2,11,1,1,3.9415,2.0
20212049,3698,321,3698,271,1174,365,3,4,2,1,1.3914,3.2
20213135,3699,59,3699,271,1179,92,3,21,2,3,1.108,2.4
20214062,3700,273,3700,271,58,350,2,28,1,1,21.4179,2.4
20213112,3701,118,3701,271,1159,69,1,6,1,1,2.1701,2.6
20211199,3702,67,3702,271,424,2,1,12,1,1,3.918,1.8
20212092,3703,296,3703,271,476,81,1,4,1,1,11.6959,3.2
20211152,3704,463,3704,271,1227,139,1,10,4,1,5.286,3.2
20212036,3705,635,3705,271,645,229,3,8,1,1,1.8144,1.5
20213093,3706,101,3706,271,101,50,1,14,1,1,1.3504,2.7
20213151,3707,199,3707,272,1,32,1,21,1,1,1.9118,3.6
20213057,3708,13,3708,272,1,147,3,45,1,1,1.5334,1.8
20215059,3709,75,3709,272,954,443,4,10,1,1,243.9024,3.2
20211212,3710,52,3710,272,955,128,1,29,1,1,3.8742,2.1
20211106,3711,34,3711,272,278,230,3,3,4,1,1.1701,1.0
20211184,3712,207,3712,272,328,45,3,23,1,1,0.1925,1.2
20215154,3713,691,3713,272,1117,444,1,63,1,1,35.4484,2.0
20213183,3714,57,3714,272,101,117,1,44,1,1,0.6711,2.7
20217012,3715,294,3715,272,281,25,2,10,1,1,11.2575,4.8
20211063,3716,692,3716,272,725,134,5,19,1,1,43.1034,2.4
20217009,3717,332,3717,272,14,345,2,26,1,1,2.8731,3.15
20213177,3718,127,3718,273,80,60,3,4,2,1,1.1448,3.2
20213101,3719,262,3719,273,1132,117,3,3,1,1,0.6711,1.0
20212095,3720,224,3720,273,615,82,3,3,1,1,2.2971,1.0
20213185,3721,95,3721,273,1200,445,5,2,1,1,287.3563,1.5
20214091,3722,94,3722,273,101,398,5,6,1,1,102.5641,3.9
20214081,3723,376,3723,273,473,250,1,12,1,1,9.8386,2.7
20212128,3724,541,3724,273,492,222,1,6,1,1,6.6899,3.9
20215102,3725,591,3725,274,939,446,2,61,1,1,11.2133,2.8
20212098,3726,236,3726,274,791,141,3,4,1,2,1.6303,3.2
20214059,3727,199,3727,274,217,155,3,4,4,1,3.6807,3.2
20211177,3728,412,3728,274,1115,45,3,32,1,1,0.1925,2.1
20214001,3729,73,3729,274,62,194,3,26,1,1,1.8233,2.1
20212119,3730,25,3730,274,1192,229,3,23,1,1,1.8144,1.2
20215127,3731,102,3731,274,956,447,3,21,1,1,5.4921,4.32
20213002,3732,197,3732,274,13,356,1,3,1,1,5.4148,1.8
20216013,3733,160,3733,275,1146,316,5,37,1,1,32.0205,1.4
20213087,3734,431,3734,276,50,34,3,8,1,1,0.7938,2.7
